,special,type,interaction_time,x,y
341661802,False,normal,30000000,781.859346555543,610.6498232873782
341661805,False,normal,30000000,773.8035834051714,611.5300943727855
341661836,False,normal,30000000,790.5179649324771,620.9651323558234
341661845,False,normal,30000000,791.0121682475944,622.016862990638
341661855,False,normal,30000000,805.3488550349686,631.7427098172949
341661893,False,normal,30000000,819.1679601417934,626.9777032544994
341661895,False,normal,30000000,818.4472549583177,626.3739527169389
341661902,False,normal,30000000,818.9939637826955,628.2076173426291
341661920,False,normal,30000000,819.0236658043831,629.3579652346112
341661927,False,normal,30000000,819.4189901313282,624.1696328888461
341661949,False,normal,30000000,819.3917792469016,622.5853130327365
341662083,False,normal,30000000,819.5479543930032,617.7550285695659
341662121,True,market,4,812.988215004317,612.5182280832091
341662553,False,normal,30000000,819.5625179649451,620.0913050116679
341662560,False,normal,30000000,808.9192296637251,591.9851065528435
341662664,False,normal,30000000,799.4414103669579,591.320840880195
341662674,False,normal,30000000,797.4404522372631,588.8371988776582
341664619,False,normal,30000000,816.0454153492695,593.2772167520354
341664713,False,normal,30000000,799.1560793331648,664.9607562150497
341664719,False,normal,30000000,800.9029414583138,668.5409548783781
341664731,False,normal,30000000,797.8407588387576,670.6892421739846
341664733,False,normal,30000000,795.8133563284567,669.6842987038169
341664742,False,normal,30000000,790.7074829932178,662.650254737885
341664758,False,normal,30000000,810.0778001341447,665.0921525037277
341664772,False,normal,30000000,810.3890006706849,662.6191566823588
341664783,False,normal,30000000,813.5082878221543,666.4797981708041
341668684,False,normal,30000000,810.3832518922876,561.9782845920288
341668697,False,normal,30000000,809.7869119478617,561.521619452257
341668705,True,market,4,814.7611382581752,554.4192157966867
341668708,True,market,6,807.5176774935217,549.0983665115808
341668710,False,normal,30000000,804.8833956117287,546.538800427521
341668767,False,normal,30000000,765.0135096291922,518.4197144862428
341668772,False,normal,30000000,766.1452524672179,518.4267185527963
341668773,False,normal,30000000,754.1665229472411,516.0486978739802
341668775,False,normal,30000000,756.4773402318784,517.3284809160201
341668787,False,normal,30000000,756.2611861646243,518.5303787378967
341668795,False,normal,30000000,758.4037558685335,523.1303694925264
341668797,False,normal,30000000,758.6321739963487,524.6603377921042
341668801,False,normal,30000000,760.0528887611736,548.628253564004
341668811,False,normal,30000000,552.6427134234065,603.993158427776
341668813,False,normal,30000000,553.3810481939438,605.0734656541555
341668814,False,normal,30000000,553.8152725878815,605.8582012716384
341668846,False,normal,30000000,567.7506946440874,604.0077268862042
341668860,False,normal,30000000,566.2912714381501,608.4270127235773
341668873,False,normal,30000000,563.884832806368,605.5194846127595
341668918,False,normal,30000000,563.5529366676462,606.7090552774739
341668919,True,market,4,564.7927565392582,603.7228014585155
341668939,False,normal,30000000,566.3211650857453,602.4155624755738
341668948,False,normal,30000000,565.3011401743662,607.2957158926349
341668950,False,normal,30000000,564.7479160678247,605.4099410117485
341668976,False,normal,30000000,580.0942799655007,597.6359874543106
341669001,False,normal,30000000,581.4912331129428,595.0097426565868
341669010,False,normal,30000000,584.5865670211763,598.952751967787
341669019,False,normal,30000000,577.265497748445,602.8711069647028
341669052,False,normal,30000000,585.7411133467474,601.2716583248036
341669058,False,normal,30000000,588.7168726645729,597.9584546787871
341669070,False,normal,30000000,589.02692344545,596.0667963819604
341669081,False,normal,30000000,590.6030468525285,592.8157888469963
341669110,False,normal,30000000,497.249209543014,543.2415660532412
341669112,False,normal,30000000,497.29941554089373,542.2761255184716
341669173,False,normal,30000000,491.9494107502622,563.2460206395822
341669183,False,normal,30000000,482.0038325189561,597.3754361782405
341669188,False,normal,30000000,482.4585608891948,598.4972074786581
341734744,False,normal,30000000,695.4063428188776,590.0623502005105
341735047,False,normal,30000000,699.2287055667341,592.7916948580234
341735048,False,normal,30000000,700.9855322411179,594.6850341308045
342173543,False,normal,30000000,493.5399061033204,646.4705808192055
342214065,False,normal,30000000,637.7623838268154,558.1450990444953
342214066,False,normal,30000000,638.004599022724,561.0907292774225
342214067,False,normal,30000000,668.5863753951962,573.1071860321972
342214068,False,normal,30000000,669.0165756443674,573.3489664098931
342214069,False,normal,30000000,669.6217303822835,572.6726537427483
342214070,False,normal,30000000,672.6825716201874,591.2076551645894
342214071,False,normal,30000000,672.4395899204579,592.3913424133935
342214072,False,normal,30000000,671.932930918872,594.3524810504916
342214073,False,normal,30000000,684.4639264156347,631.8004233257755
342214572,False,normal,30000000,654.0755006227622,632.1419416112916
342214573,False,normal,30000000,657.4720705183556,631.6505363013791
342214574,False,normal,30000000,666.7199386797208,631.1582905034595
342214575,False,normal,30000000,658.6724154450618,632.3615891386349
342214576,False,normal,30000000,644.8257162019679,615.4904737690609
342214577,False,normal,30000000,641.728466034305,617.1560407972627
342214578,False,normal,30000000,640.7862412570745,619.1353900074232
342214579,False,normal,30000000,643.3249017917226,617.8774596530503
342214580,False,normal,30000000,640.3721375874865,621.4439303459578
342214581,False,normal,30000000,640.5246718405823,623.1616076293755
342214582,False,normal,30000000,623.4789690524409,627.5772513521341
342214583,False,normal,30000000,624.2280348759249,630.1309340202935
342214584,False,normal,30000000,624.3903420523208,631.8256379654013
342214585,True,market,6,618.1981412283212,638.3696774347293
342214586,False,normal,30000000,620.631215866644,639.980052418422
342246783,False,normal,30000000,555.3181948835456,376.4646553788993
342247054,False,normal,30000000,553.6912906007558,380.26366108161363
342248955,False,normal,30000000,621.6123407109218,651.0265860358355
342248961,False,normal,30000000,625.4912331129683,618.7641744796895
342248962,False,normal,30000000,612.3702213279812,651.2652846242285
342248963,False,normal,30000000,620.522563955199,646.1478334320733
342248964,False,normal,30000000,619.4289546804813,652.557674986096
342248965,False,normal,30000000,620.8569512312362,645.0582808378547
342248966,False,normal,30000000,612.3752036025851,649.3629801462638
342248967,False,normal,30000000,621.7248251413346,649.9104179886725
342248968,False,normal,30000000,610.0578710357297,648.5493877745406
342248970,False,normal,30000000,624.4114209063988,617.718327260795
342248971,False,normal,30000000,621.0683146498486,648.2986421916412
342248973,False,normal,30000000,619.9978921145731,651.3608200921327
342254456,False,normal,30000000,565.8540357793285,371.65978567155133
342254461,False,normal,30000000,562.7760850819586,372.64155568723197
342254463,False,normal,30000000,567.431254191807,372.8516776840703
342254465,False,normal,30000000,567.0068027211147,372.1383835454888
342254569,False,normal,30000000,572.4746574686596,377.67888035793806
342254570,False,normal,30000000,575.3045894414059,376.7736747955708
342254571,False,normal,30000000,576.8004215771291,379.21781386271925
342254572,False,normal,30000000,578.5402209173621,378.33386063948666
342254660,False,normal,30000000,575.3806649420327,383.4944969048952
342254746,False,normal,30000000,582.6957938105136,391.4054500042756
342254747,False,normal,30000000,582.0151384497207,391.28469989675546
342255313,True,market,3,585.483184823234,383.3765484240124
342255315,False,normal,30000000,584.7622880138233,380.982278310784
342255696,False,normal,30000000,592.6749065823388,391.6864531547039
342255697,True,market,3,597.5791894222654,391.4676461153379
342255720,False,normal,30000000,598.648462201796,392.0338548561306
342256213,False,normal,30000000,598.2977867203497,394.2726346917081
342256214,False,normal,30000000,601.9084027977515,388.5968193133008
342256216,False,normal,30000000,601.6453003736993,389.91358382676725
342256217,False,normal,30000000,600.8711315512076,387.6585545567872
342256218,False,normal,30000000,601.7344064386263,386.96739326851855
342256336,False,normal,30000000,606.8305068506468,379.324275674467
342256344,False,normal,30000000,610.1812781450783,376.7271677936193
342256864,False,normal,30000000,610.0595956692516,381.00104920916795
342256865,False,normal,30000000,610.720705183499,378.61182202387266
342256866,False,normal,30000000,609.2367538565215,380.3633989894539
342256867,True,market,5,609.0934176487578,381.7213474143227
342257239,False,normal,30000000,620.4547283702034,414.95284161984284
342257452,False,normal,30000000,620.0044073967913,371.8688670642155
342257453,False,normal,30000000,620.042540960072,370.6462372053247
342308241,False,normal,30000000,627.2283223148721,378.3577144890246
342308789,False,normal,30000000,578.3180990706423,380.87329503510455
342308790,False,normal,30000000,553.52170163843,380.9534215565337
342377651,False,normal,30000000,589.2323464597304,515.5284358098373
342377653,False,normal,30000000,586.2326338986691,517.0009707636104
342377655,False,normal,30000000,584.9587046086247,517.1581420172455
342463704,False,normal,30000000,673.4820350675948,568.5041134882845
342463705,False,normal,30000000,749.7497365143337,610.296818332717
342463707,False,normal,30000000,821.0550924595593,630.6195377035787
342463708,False,normal,30000000,820.7893072722296,619.1903018892665
342463709,False,normal,30000000,742.8247580722866,601.4809398336549
342463711,False,normal,30000000,746.7048002299421,606.4882870994777
342463713,False,normal,30000000,820.0854651720217,631.312099805146
342463715,False,normal,30000000,751.197662163449,596.9476277926892
342463716,False,normal,30000000,701.2846603430048,582.0169190231791
342463717,False,normal,30000000,748.4116125323537,588.9271310923177
342463718,False,normal,30000000,698.274791606774,577.6533855556465
342463719,False,normal,30000000,820.7302864807783,621.6823487716949
342463720,False,normal,30000000,819.0062278432292,618.8171252228925
342463722,False,normal,30000000,721.6021845357931,526.7632387364122
342463723,False,normal,30000000,810.195075213172,550.6678377465965
342463725,False,normal,30000000,700.4658426751231,580.4931143021474
342463726,False,normal,30000000,697.2062853310642,577.3281167045527
342463727,False,normal,30000000,696.1529175050189,577.3331596324858
342463728,False,normal,30000000,756.7653540289219,646.6285925608279
342463730,False,normal,30000000,667.6972310051121,501.5505602552891
342463731,False,normal,30000000,807.2944332662723,591.8663175839832
342463732,False,normal,30000000,698.9221040529006,579.1598201915929
342463733,False,normal,30000000,770.7885407684292,519.7429227409312
342463735,False,normal,30000000,805.7232921337975,547.9270064199188
342463736,False,normal,30000000,820.7126568937441,617.8981916900943
342463739,False,normal,30000000,695.1037654498653,577.3575337841045
342463740,False,normal,30000000,681.9237328734266,501.96548115834696
342463741,False,normal,30000000,820.7431254191708,620.6947753865927
342463743,False,normal,30000000,820.567787678475,616.6433431250146
342463744,False,normal,30000000,674.3217399636198,565.8257584353447
342463745,False,normal,30000000,743.3998275366454,600.1549299523194
342463746,False,normal,30000000,694.3096675290128,577.8217633157709
342463747,False,normal,30000000,822.2935709495189,629.9482679643668
342463748,False,normal,30000000,819.6468333812575,621.4683044975766
342463749,False,normal,30000000,748.7343106256342,591.3662272315232
342463750,False,normal,30000000,693.6230078886127,578.40352108432
342463751,False,normal,30000000,627.1354658563936,520.0237257751797
342481320,False,normal,30000000,595.9704656510893,489.1561290485286
342481321,False,normal,30000000,548.5012934751394,532.3746167024514
342481322,False,normal,30000000,555.4278049248007,538.270079608222
342481323,False,normal,30000000,559.5322410654775,542.8725918268132
342481324,False,normal,30000000,560.3236562230525,545.8252261262838
342481325,False,normal,30000000,562.057679409809,548.6044397376969
342481326,False,normal,30000000,563.7604675673452,559.3265449920134
342481327,False,normal,30000000,545.4586567021012,619.9697144161704
342481328,False,normal,30000000,545.2856184727859,618.5910339543076
342481329,False,normal,30000000,558.6155025390428,624.9692171274628
342481330,False,normal,30000000,564.0595956692594,623.4381281772121
342481331,False,normal,30000000,564.0823991568867,620.6734830242273
342481332,False,normal,30000000,555.631311679597,622.678607199315
342481333,False,normal,30000000,533.9160678356277,565.6926811706824
342481334,False,normal,30000000,533.1035738239204,566.6155369807608
342481335,False,normal,30000000,532.5062757497659,568.4032549298112
342481336,False,normal,30000000,530.7442751748707,569.2863276418059
342481337,False,normal,30000000,534.3746287247799,573.0127712149757
342481338,False,normal,30000000,532.9665612724127,563.7884155540578
342481339,False,normal,30000000,524.7500239532325,560.9436438796237
342481340,False,normal,30000000,520.3637060458062,567.7896986990698
342481341,False,normal,30000000,524.9213375491619,562.3587454876117
342481342,False,normal,30000000,525.0999329309122,563.6155551913415
342481343,False,normal,30000000,531.7104531953917,554.0886238550139
342481344,False,normal,30000000,527.6018012838774,508.7821188982214
342481345,False,normal,30000000,517.8583884258244,505.8631041182486
342483267,False,normal,30000000,507.693781738052,496.356904818945
342483268,False,normal,30000000,507.9001628820606,502.12769533991525
342483269,False,normal,30000000,508.5942320590231,504.51608203722327
342483270,False,normal,30000000,508.76784516624764,505.86690632581633
342483271,False,normal,30000000,488.4317332566735,502.8337052492678
342483272,False,normal,30000000,483.2904091214585,505.1226342014212
342483273,True,market,4,483.5853214525625,506.20658354239504
342483274,False,normal,30000000,474.06534444766623,500.75741975791414
342483275,False,normal,30000000,479.2375203602593,506.80473082672086
342483276,False,normal,30000000,480.82035067549066,508.25933537011707
342483277,False,normal,30000000,478.62546708822845,507.3790642847198
342483278,False,normal,30000000,480.01264731247954,507.54576106886987
342483279,False,normal,30000000,476.085560984968,510.93591605952724
342483280,False,normal,30000000,477.06103286390663,511.8339307802009
342483281,False,normal,30000000,477.7945769857477,512.2634201417167
342483282,False,normal,30000000,475.5483376449153,510.50343829626365
342483283,False,normal,30000000,479.8375011976912,514.0612239466134
342483284,False,normal,30000000,480.84468717067796,514.9720327622055
342483285,False,normal,30000000,480.9646450129556,572.0249176671878
342483286,False,normal,30000000,471.07080578714357,577.5634533409968
342483287,False,normal,30000000,458.6630257736859,579.730791697653
342483293,False,normal,30000000,518.6423301715073,633.887074835631
342483294,False,normal,30000000,516.4326913864503,630.4634871006064
342483295,False,normal,30000000,516.5377024049167,626.8320186700391
342483296,False,normal,30000000,515.7269330267857,629.7538350766295
342483297,False,normal,30000000,514.8763054517974,629.2904460329601
342490898,False,normal,30000000,656.6735652007039,451.0296678251285
342490900,False,normal,30000000,660.4112292804601,444.2432876528029
342490902,False,normal,30000000,662.8040624700291,440.37396112181995
342490903,False,normal,30000000,663.1861919818418,439.04450924205685
342490905,False,normal,30000000,616.8450704225573,433.11130442334144
342490909,False,normal,30000000,609.0731052984735,481.49091362444886
342490911,False,normal,30000000,620.4622017821226,489.47470901604936
342490912,False,normal,30000000,621.73459806458,487.88842802130966
342490914,False,normal,30000000,621.0401456357481,490.6427071557626
342490915,False,normal,30000000,621.0271150713935,487.4362454841395
342490917,False,normal,30000000,591.2626233592434,477.20330423842944
342490918,False,normal,30000000,591.3216441506402,475.87001012786493
342490920,False,normal,30000000,591.6974226310671,472.19959908723115
342490921,False,normal,30000000,591.1823320877791,473.5796803624028
342490923,False,normal,30000000,592.2914630641123,465.37567711812756
342490924,False,normal,30000000,596.307942895471,459.8192110339316
342490926,False,normal,30000000,595.405001437239,458.3816964129352
342490927,False,normal,30000000,603.3613107214704,455.8509870830858
342490929,False,normal,30000000,603.0792373287318,456.6850313291873
342492780,False,normal,30000000,609.7238670115894,452.95718694272875
342492781,False,normal,30000000,611.0989748011868,452.2015882421318
342492782,False,normal,30000000,612.2621442943406,451.96008802710156
342492783,False,normal,30000000,613.2070518348486,448.09132182146004
342492784,False,normal,30000000,615.9277570183182,441.469116969313
342492785,False,normal,30000000,616.1285810098643,439.60351380011923
342492786,False,normal,30000000,616.4602855226512,438.8498762381425
342541972,False,normal,30000000,905.5492957746859,607.1786078997393
342541974,False,normal,30000000,841.5985436427927,669.7859977502874
342541975,False,normal,30000000,852.7180224202533,597.0022595118768
342541978,False,normal,30000000,834.7686116700045,550.2694464405871
342541980,False,normal,30000000,825.1422822650441,557.3813756266721
342541981,False,normal,30000000,838.2243939829298,568.2934311661246
342541982,False,normal,30000000,833.9509437577586,548.736396351716
342541983,False,normal,30000000,841.8296445338852,670.5693325544714
342541985,False,normal,30000000,879.7236753856805,606.0092089467173
342541987,False,normal,30000000,825.9176008431447,561.0655146377868
342541988,False,normal,30000000,844.5926990514457,648.0613444165471
342541989,False,normal,30000000,826.5752610903753,658.254782726849
342541990,False,normal,30000000,867.8212129922924,610.7369538754303
342541991,False,normal,30000000,828.3543163744462,669.6694500827132
342541993,False,normal,30000000,844.52313883301,650.6071825301559
342541994,False,normal,30000000,893.1664271342468,601.5952461999332
342541995,False,normal,30000000,874.0791415157328,609.8628463685993
342541996,False,normal,30000000,842.9956884161968,658.7501103140418
342541997,False,normal,30000000,900.8073201111553,606.8239219690935
342541998,False,normal,30000000,828.4765737281044,670.7015693311367
342541999,False,normal,30000000,841.9921433362158,674.3694589078289
342542000,False,normal,30000000,855.1292517006772,596.357044900248
342542002,False,normal,30000000,844.2780492478889,646.8319906537686
342542003,False,normal,30000000,836.817667912242,548.3545346428045
342542004,False,normal,30000000,842.9761425697058,659.8629164092459
342542005,False,normal,30000000,868.4179361885881,611.8276271202919
342542006,False,normal,30000000,827.8018587716981,666.9734447820224
342542008,False,normal,30000000,843.7807799176244,648.9015522412246
342542009,False,normal,30000000,868.1245568650168,609.3613552028206
342542010,False,normal,30000000,891.687458081846,600.536791661221
342542011,False,normal,30000000,844.34741784039,654.513770695271
342542013,False,normal,30000000,894.0469483568031,601.895580574067
342542015,False,normal,30000000,835.3392737376728,548.9330705407692
342542020,False,normal,30000000,881.1267605633893,606.8239219690935
342542022,False,normal,30000000,868.7607550062454,608.0050877539361
342542024,False,normal,30000000,831.9057200344889,671.8552791750875
342542028,False,normal,30000000,826.7839417457377,661.4727310676371
342542030,False,normal,30000000,831.5636677206251,636.8237398633548
342542031,False,normal,30000000,865.5824470633248,615.6843463314768
342542032,False,normal,30000000,827.052409696263,667.3953697516635
342542034,False,normal,30000000,880.0785666379095,608.1255576987905
342542036,False,normal,30000000,831.6838171888646,637.6813177730979
342542037,False,normal,30000000,830.8117275079561,673.3104440437953
342542038,False,normal,30000000,879.640892976928,604.9619609144944
342542039,False,normal,30000000,861.8819584171482,616.6590322340955
342542042,False,normal,30000000,834.6620676439783,560.2239059998103
342542044,False,normal,30000000,825.8095238095311,660.0427808385451
342542047,False,normal,30000000,832.2864807894923,636.5351723210318
342542048,False,normal,30000000,836.6837213758815,576.7761962595323
342542049,False,normal,30000000,865.2858100986989,614.9654489396507
342542050,False,normal,30000000,827.2342627191769,666.0281759589554
343143836,False,normal,30000000,689.2794864424494,421.68739169961816
343143838,False,normal,30000000,687.4994730286504,430.5581820805234
343143839,False,normal,30000000,634.5334866340911,493.54463201334573
343143842,False,normal,30000000,686.4439973172134,432.52800576012925
343143843,False,normal,30000000,689.0999329309161,420.76173426291246
343143846,False,normal,30000000,687.4787774264692,432.0127866238996
343143847,False,normal,30000000,631.8528312733317,376.0951208271598
343242285,False,normal,30000000,674.892593657223,579.1536566130268
343494318,False,normal,30000000,631.2794864424676,429.35236198135664
343494319,False,normal,30000000,631.871993867953,428.40821380892277
343494320,False,normal,30000000,618.8494778192959,412.8933658882232
343494321,False,normal,30000000,618.0659193255099,413.3152908578642
343494322,False,normal,30000000,619.7087285618393,411.05241703333365
343494323,False,normal,30000000,618.5670211746876,411.12946176548985
343494324,False,normal,30000000,617.7252083932439,411.4121458919026
343494325,False,normal,30000000,619.2045606975416,414.210690727021
343494327,False,normal,30000000,619.9735556194404,413.80249372785073
343494328,False,normal,30000000,632.0040241448842,410.32259329767413
343494329,False,normal,30000000,618.2962537127817,384.69527407612884
343494330,False,normal,30000000,618.3186739484848,383.65334913449476
343494331,False,normal,30000000,618.2563955159518,382.6853871357636
343494332,False,normal,30000000,626.0749257449639,379.40888479850787
343494333,False,normal,30000000,632.5110663984212,368.35058434927373
343530324,False,normal,30000000,764.194500335321,570.1380221356285
343888221,False,normal,30000000,600.1755293667123,387.2150570621448
330099359,False,normal,30000000,214.06764395901706,595.4414733193986
341488183,False,normal,30000000,48.06093705092108,618.8372969345952
341488184,False,normal,30000000,48.086806553668126,607.6730949989546
341488186,False,normal,30000000,48.062661684443,588.8245915578503
341488187,False,normal,30000000,49.168343393759685,584.8059383277729
341488188,False,normal,30000000,48.73871802244719,582.6708186773155
341488189,False,normal,30000000,49.06486538277149,581.4641580901815
341488190,False,normal,30000000,48.3886174188053,579.8044744778703
341488191,False,normal,30000000,47.72808278247112,582.2365665505324
341488192,False,normal,30000000,47.484909456752334,583.868794221922
341488193,False,normal,30000000,47.36456836257791,585.0639681398911
341488194,False,normal,30000000,46.57257832714426,578.4227122267142
341488195,False,normal,30000000,46.759988502493556,577.3502495548754
341488196,False,normal,30000000,46.73296924405614,574.6654507606938
341488197,False,normal,30000000,46.70633323754275,575.7656495361001
341488198,False,normal,30000000,45.62173038233137,571.6626673446574
341488199,False,normal,30000000,44.890677397751254,564.2560070376632
341488200,False,normal,30000000,47.02883970494291,559.9882892007006
341488201,False,normal,30000000,48.04771486060454,559.8204717658975
341488202,False,normal,30000000,48.466034301084434,558.3930430007773
341488203,False,normal,30000000,48.90045032101144,552.1863193770296
341496799,False,normal,30000000,414.37041295393703,600.3997921193084
341496802,False,normal,30000000,406.2165373191866,600.5572435355992
341496805,False,normal,30000000,405.9683817189185,599.630185285575
341509928,False,normal,30000000,41.04589441413716,565.4511809556622
341509929,False,normal,30000000,40.80866149280492,563.0829659700468
341509931,False,normal,30000000,40.50071859729197,562.0183478527484
341509935,False,normal,30000000,41.60927469579371,547.3773272761944
341509937,False,normal,30000000,51.12695218936359,542.3080640619949
341509941,False,normal,30000000,51.98639455786891,537.889618712609
341509951,False,normal,30000000,81.9756635048556,612.3025028331361
341509953,False,normal,30000000,82.83050685068122,593.041039627604
341509957,False,normal,30000000,82.11226542933285,595.3128386341028
341509960,False,normal,30000000,107.83175241931512,617.6365197633615
341512281,False,normal,30000000,108.4842387659802,618.1063525482826
341512283,False,normal,30000000,107.15462845099397,619.9149226040469
341512285,False,normal,30000000,105.61847274119782,627.9268943548665
341512286,False,normal,30000000,106.72587908406365,629.254024886845
341512287,False,normal,30000000,110.23819105112457,601.025395344536
341512288,False,normal,30000000,110.62125131745427,593.8509898847029
341512289,False,normal,30000000,111.01146561914977,588.3831485894016
341512290,False,normal,30000000,111.52709910254542,589.3448069282321
341512291,False,normal,30000000,119.64376736615115,574.5458213038467
341512293,False,normal,30000000,119.48404713998828,576.7547638158672
341512295,False,normal,30000000,119.74002746642111,577.5919832387855
341512297,False,normal,30000000,120.40298936477731,577.4522287640215
341512298,False,normal,30000000,120.80693685925034,576.2892735522215
341512299,False,normal,30000000,146.15866628342292,590.8921920066762
341512301,False,normal,30000000,153.51671936382627,602.6122366645973
341512302,False,normal,30000000,153.19804541533955,604.0631990933889
341512304,False,normal,30000000,153.05260132221161,605.1726432366642
341512305,False,normal,30000000,163.4287630545585,540.4979330999561
341513405,False,normal,30000000,165.21395036886875,546.7522843762981
341513406,False,normal,30000000,168.83568075119553,550.2445119636369
341513407,False,normal,30000000,171.82312925175023,552.3079099725267
341513408,False,normal,30000000,172.97997508867496,552.9357544990602
341513409,False,normal,30000000,188.7205135575514,545.9759536386672
341513410,False,normal,30000000,188.81096100413063,556.6899341757677
341513411,False,normal,30000000,190.16000766507364,557.4301239299394
341513412,False,normal,30000000,192.22036983808937,558.9141455529073
341653144,False,normal,30000000,43.46325572485521,503.5251467001722
341653145,False,normal,30000000,46.01149755681396,506.5775189074631
341653146,False,normal,30000000,68.16556481750976,496.0195889733548
341653147,False,normal,30000000,67.16546900454553,498.23987807319406
341653148,False,normal,30000000,68.40950464696766,498.53825130871763
341653149,True,market,6,69.58666283414972,498.2155039215655
341654241,False,normal,30000000,108.38785091504167,499.5367510376535
341654245,False,normal,30000000,109.09188464121162,499.9964979667084
341654248,False,normal,30000000,116.80157133276234,495.40070965201465
341654253,False,normal,30000000,194.15847465750122,497.45738375700694
341654256,False,normal,30000000,194.19929098397782,496.29695000917854
341654259,False,normal,30000000,197.32260228037697,500.22062809667324
341654263,False,normal,30000000,197.94519497941957,502.14338444899624
341654267,False,normal,30000000,246.67241544509938,497.36633089170437
341654270,False,normal,30000000,247.96301619244986,496.44683703357475
341654272,False,normal,30000000,249.03880425414414,496.10671956136713
341654275,False,normal,30000000,249.8664367155703,496.7034660323845
341654279,False,normal,30000000,241.29730765548706,506.0855532722192
341654282,False,normal,30000000,240.4788732394748,508.6361541510855
341654284,False,normal,30000000,239.1813739580911,510.63763621158876
341654286,False,normal,30000000,242.6095621347472,506.45592831198564
341654288,False,normal,30000000,242.58599214338088,505.5308312005915
341654290,False,normal,30000000,237.46402222864035,515.2732076243562
341655395,False,normal,30000000,236.28054038517493,518.830152786689
341655396,False,normal,30000000,231.48414295295441,526.1891854410591
341655397,False,normal,30000000,232.63562326343313,526.6228772425309
341655398,False,normal,30000000,236.64865382774786,541.4499258269304
341655399,False,normal,30000000,237.62153875639441,541.683861650056
341655400,False,normal,30000000,227.96991472649125,545.413387012489
341655401,False,normal,30000000,226.20024911374207,544.6406983894725
341655402,True,market,4,225.6556481747829,545.6599301554425
341655403,False,normal,30000000,224.06841046283375,545.6081000628922
341655404,False,normal,30000000,222.07588387467757,545.1452713445442
341655405,True,market,5,218.6271597840828,542.9050440018622
341655406,False,normal,30000000,219.63916834340336,543.4365592663099
341655407,False,normal,30000000,220.58100986879154,543.9433735226577
341655408,False,normal,30000000,220.97748395137256,548.2119318476076
341655409,False,normal,30000000,218.24585608891266,547.2700249764894
341655410,False,normal,30000000,214.69656031428855,548.32595805124
341655412,False,normal,30000000,219.11679601423984,551.8431201155388
341655941,False,normal,30000000,214.27000095815032,566.0241136003424
341655942,False,normal,30000000,216.83433936958346,564.4641678958712
341655943,False,normal,30000000,216.6793139791448,565.7991429824002
341655944,False,normal,30000000,216.27230046949757,568.6201008305371
341655945,False,normal,30000000,216.80189983439396,570.8340262356377
341655946,False,normal,30000000,217.2699051451463,572.0680627172103
341655947,False,normal,30000000,215.60678355853238,569.8007062900681
341655948,False,normal,30000000,216.18511066397292,571.1480085337492
341655949,False,normal,30000000,219.20686020889508,571.5968291189706
341655950,False,normal,30000000,217.81316470253483,568.2180674099328
341655951,False,normal,30000000,218.89872568744732,566.9783476286227
341655952,False,normal,30000000,218.4296253713378,568.450322257104
341657036,False,normal,30000000,218.28628916360145,575.6527439831405
341657037,False,normal,30000000,219.4985148989444,580.0762322604295
341657038,False,normal,30000000,220.0099645492265,581.8956085903276
341657039,False,normal,30000000,219.10165756449382,585.5290381595448
341657040,False,normal,30000000,220.8329979879458,585.4615189579035
341657041,False,normal,30000000,219.3158953722641,587.758852789919
341657042,False,normal,30000000,220.22803487596462,588.6976778717642
341657043,False,normal,30000000,216.8931685350455,599.3715951481151
341657044,False,normal,30000000,219.36514324038822,599.317523754269
341657045,False,normal,30000000,224.2608029127051,601.0957161728045
341657046,False,normal,30000000,214.11820127114686,604.7672945578804
341657047,False,normal,30000000,227.52055188278027,606.6140801349209
341657048,False,normal,30000000,227.7986011306163,608.0860547633823
341657049,False,normal,30000000,228.00344926703784,609.2341613540787
341657050,False,normal,30000000,227.6782600364691,612.8989691414779
341657051,False,normal,30000000,227.88655743990725,610.6744776016725
341658041,False,normal,30000000,26.878030085322656,538.6508206664705
341669447,False,normal,30000000,429.84324997608167,518.0202025295903
341806862,False,normal,30000000,86.51317428383429,635.1786247095015
341806863,False,normal,30000000,87.0244323081544,627.7730850531801
341925711,False,normal,30000000,76.72108843537971,488.88188482233215
341925713,False,normal,30000000,75.83596819008935,462.8550536441345
341925714,True,market,4,75.44926703080827,461.6595995634996
341925715,False,normal,30000000,73.50043115844986,451.34905326031196
341925716,False,normal,30000000,73.15857047043906,445.04847514466417
341925717,False,normal,30000000,72.81728466034153,441.04691183699623
341925718,False,normal,30000000,73.25208393221979,439.45782921562915
341925720,False,normal,30000000,73.19478777429038,434.96317962209423
341925721,False,normal,30000000,72.50474274217608,423.97491983846294
341925724,False,normal,30000000,72.25754527166359,416.6649156500258
341925726,True,temple,6,72.79812206577459,402.2499863420569
341925727,False,normal,30000000,72.54728370225627,400.20059646631347
341925729,False,normal,30000000,75.14803104344823,394.50264823756345
341925731,False,normal,30000000,81.79745137494747,388.70412161301584
341925732,False,normal,30000000,81.75950943760145,387.4756083382048
341925733,False,normal,30000000,87.94442847564372,384.7902492187018
341925734,False,normal,30000000,95.61770623746278,380.02019972795335
341925741,False,normal,30000000,77.62805403854173,378.3305387107787
341925745,False,normal,30000000,75.84669924311763,377.98733944927807
341925746,False,normal,30000000,76.986955748141,376.2876726227359
341925748,False,normal,30000000,88.65708536939601,376.4918311571552
341925755,False,normal,30000000,133.19382964459197,388.4449711502545
